Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.4,3.75,3.5,4.75,4.25,,,,3.0,4.17,,12.65,13.4,,,10.9
6.0,4.5,5.0,2.75,3.25,3.25,4.75,5.75,5.0,3.67,4.58,13.75,12.0,12.5,,16.0
6.6,8.75,,,,4.75,7.0,8.0,6.8,,6.58,,,20.5,,
6.6,6.75,,,,6.25,8.25,9.5,8.0,,8.0,,,21.25,,
5.6,7.5,,,,3.75,8.25,9.0,5.4,,7.0,,,19.5,,
6.8,7.5,,,,4.75,6.5,8.75,8.2,,6.67,,,18.75,,
4.6,3.5,,,,4.5,4.75,,,,,,,12.75,,
5.8,4.75,,,,4.0,6.0,,,,,,,14.75,,
6.2,8.75,,,,4.25,6.75,8.0,7.6,,6.33,,,19.75,,
3.6,5.75,,,,5.75,6.75,8.25,3.4,,6.92,,,18.25,,
7.0,6.25,7.0,5.75,5.0,,,,3.4,5.92,,19.75,17.75,,,17.4
6.0,5.25,4.0,4.0,4.25,,,,3.4,4.08,,14.0,14.25,,,13.4
3.2,5.0,,,,3.0,5.0,,,,,,,13.0,,
3.2,2.25,,,,4.0,4.75,,,,,,,11.0,,
1.8,1.75,,,,3.0,2.0,,,,,,,6.75,,
2.8,4.0,,,,1.75,4.25,,,,,,,10.0,,
2.6,2.25,,,,2.75,5.0,,,,,,,10.0,,
4.0,4.0,,,,2.5,5.0,,,,,,,11.5,,
4.4,3.0,,,,3.25,3.75,,,,,,,10.0,,
2.2,3.75,,,,2.25,3.75,,,,,,,9.75,,
3.8,6.25,,,,5.25,7.75,,,,,,,19.25,,
4.0,4.0,,,,4.5,4.5,,,,,,,13.0,,
2.6,5.25,,,,3.25,5.5,,,,,,,14.0,,
3.6,3.75,,,,2.0,4.25,,,,,,,10.0,,
4.0,5.25,,,,3.75,5.75,,,,,,,14.75,,
4.0,3.75,,,,3.5,4.75,,,,,,,12.0,,
3.0,2.75,,,,3.25,4.25,,,,,,,10.25,,
7.4,6.75,6.75,5.5,4.75,,,,4.0,5.67,,19.65,17.65,,,18.15
5.2,6.0,3.5,4.5,5.0,,,,2.8,4.33,,13.2,14.7,,14.0,11.5
7.8,7.0,8.25,5.0,3.75,,,,7.0,5.67,,21.05,16.55,,,23.05
6.6,5.25,7.25,7.0,6.25,,,,5.2,6.83,,20.85,19.85,,,19.05
6.8,6.5,,,,6.0,6.25,8.5,5.2,,6.92,,,18.75,,
5.2,5.0,5.0,6.25,4.5,,,,3.6,5.25,,16.45,15.95,,,13.8
3.0,5.5,,,,3.75,4.5,7.25,4.4,,5.17,,,13.75,,
5.2,6.25,,,,4.5,6.25,8.75,2.0,,6.5,,,17.0,,
7.0,4.75,8.25,7.0,4.75,,,,2.0,6.67,,22.25,18.75,,,17.25
