Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
3.4,6.0,,,,3.75,6.0,6.75,2.8,,5.5,,,15.75,,
4.8,5.75,,,,4.75,5.25,7.75,2.4,,5.92,,,15.75,,
3.8,5.25,,,,3.25,4.75,6.75,2.2,,4.92,,,13.25,,
3.6,6.0,,,,6.25,7.0,9.25,3.8,,7.5,,,19.25,,
6.8,5.25,6.5,6.75,1.0,,,,2.4,4.75,,20.05,14.55,,,15.7
5.4,6.5,3.75,6.75,6.75,,,,4.0,5.75,,15.9,18.9,,,13.15
5.8,6.25,4.5,4.5,6.25,,,,5.2,5.08,,14.8,16.55,,,15.5
6.4,8.0,6.5,6.0,4.5,,,,1.2,5.67,,18.9,16.9,,,14.1
5.6,7.25,,,,4.25,8.0,9.5,2.8,,7.25,,,19.5,,
3.6,5.5,,,,4.75,7.5,8.5,2.0,,6.92,,,17.75,,
1.8,3.5,,,,4.0,5.25,6.0,2.4,,5.08,,,12.75,,
3.6,5.5,2.5,1.5,6.5,,,,2.4,3.5,,7.6,11.6,,,8.5
4.6,5.75,,,,4.0,7.25,8.0,3.0,,6.42,,,17.0,,
2.6,5.0,,,,3.0,5.0,6.75,2.4,,4.92,,,13.0,10.0,
4.0,4.0,,,,4.5,6.5,,,,,,,15.0,,
5.8,,6.0,5.0,,,,,,,,16.8,,,,
7.4,,7.0,5.0,,,,,,,,19.4,,,,
3.2,,,3.0,5.0,,,,,,,,11.2,,,
4.4,7.5,,,,2.5,7.25,7.5,3.0,,5.75,,,17.25,,
3.2,6.75,,,,3.0,4.25,7.0,2.4,,4.75,,,14.0,,
3.8,7.25,,,,3.5,3.75,8.25,3.6,,5.17,,,14.5,,
3.4,6.25,,,,2.0,4.75,4.0,3.2,,3.58,,,13.0,,
3.0,7.0,,,,3.75,5.25,6.75,3.2,,5.25,,,16.0,,
4.2,4.0,,,,2.75,5.0,5.75,2.8,,4.5,,,11.75,11.0,
4.8,6.75,,,,5.25,6.25,8.75,1.4,,6.75,,,18.25,,
4.2,7.75,,,,3.5,5.5,8.5,2.6,,5.83,,,16.75,,
5.0,4.5,,,,3.75,4.75,5.75,3.0,,4.75,,,13.0,,
4.2,8.25,,,,4.75,5.75,8.5,3.6,,6.33,,,18.75,,
4.8,8.0,,,,3.5,6.0,8.5,2.8,,6.0,,,17.5,,
6.0,6.5,,,,3.75,5.75,9.25,1.8,,6.25,,,16.0,,
3.4,5.5,,,,4.0,5.75,7.25,3.0,,5.67,,,15.25,,
4.4,6.0,,,,5.0,5.25,7.0,2.6,,5.75,,,16.25,13.0,
4.8,5.75,,,,5.25,7.25,9.0,2.8,,7.17,,,18.25,,
4.8,4.25,,,,2.75,3.0,5.25,2.6,,3.67,,,10.0,,
4.6,7.25,,,,5.5,8.25,6.25,2.6,,6.67,,,21.0,,
3.8,5.5,,,,3.25,4.0,5.0,1.8,,4.08,,,12.75,,
3.0,8.0,,,,4.25,4.75,8.0,2.8,,5.67,,,17.0,,
4.4,6.0,,,,2.75,6.5,8.75,2.4,,6.0,,,15.25,,
4.6,8.5,,,,6.0,6.5,8.0,3.0,,6.83,,,21.0,,
5.4,7.5,,,,6.25,8.25,8.75,3.6,,7.75,,,22.0,,
3.6,6.0,,,,3.0,4.25,6.25,3.0,,4.5,,,13.25,,
4.6,7.5,,,,3.75,7.75,7.75,3.8,,6.42,,,19.0,,
5.8,8.5,,,,6.25,8.25,7.75,2.4,,7.42,,,23.0,,
4.6,6.0,,,,3.0,5.5,8.5,2.8,,5.67,,,14.5,,
3.8,5.75,,,,2.5,5.5,6.5,3.0,,4.83,,,13.75,,
5.4,7.75,,,,6.25,5.75,7.75,4.6,,6.58,,,19.75,,
2.8,4.75,,,,2.75,5.25,6.0,3.2,,4.67,,,12.75,,
3.0,6.25,,,,4.25,7.5,8.5,3.4,,6.75,,,18.0,,
3.2,4.75,,,,3.0,4.0,5.75,2.8,,4.25,,,11.75,,
3.6,6.5,,,,4.0,3.25,7.25,2.2,,4.83,,,13.75,,
3.2,6.25,,,,2.5,4.25,6.0,2.2,,4.25,,,13.0,,
5.4,8.0,,,,4.25,6.5,7.25,3.2,,6.0,,,18.75,,
2.6,5.5,,,,4.75,6.25,6.0,3.6,,5.67,,,16.5,,
2.0,3.0,,,,3.0,3.25,5.25,1.8,,3.83,,,9.25,,
4.8,7.5,,,,4.5,7.75,8.75,4.4,,7.0,,,19.75,,
3.0,7.0,,,,5.75,6.0,7.25,2.2,,6.33,,,18.75,,
4.0,6.75,,,,3.25,4.25,6.0,2.4,,4.5,,,14.25,,
2.2,7.75,,,,5.5,7.0,7.5,2.4,,6.67,,,20.25,,
4.0,4.0,,,,3.0,5.5,5.75,1.0,,4.75,,,12.5,9.0,
5.4,7.0,,,,3.25,6.25,8.5,2.6,,6.0,,,16.5,15.0,
3.0,6.0,,,,4.0,5.5,7.5,2.4,,5.67,,,15.5,,
3.4,5.0,,,,2.75,6.25,5.5,3.0,,4.83,,,14.0,,
2.2,3.5,,,,4.5,4.5,6.75,2.0,,5.25,,,12.5,,
2.0,4.75,,,,3.0,5.25,7.5,2.0,,5.25,,,13.0,,
3.6,5.0,,,,3.75,5.0,6.5,2.6,,5.08,,,13.75,,
3.0,3.5,,,,1.75,5.0,5.25,3.2,,4.0,,,10.25,,
2.4,5.5,,,,3.5,5.25,6.5,3.2,,5.08,,,14.25,,
