Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
5.6,5.5,,,,3.0,,,,,,,,,,
5.0,5.75,,,,5.25,,,,,,,,,,
5.8,7.75,,,,,,,5.4,,,,,,,
3.2,6.5,,,,3.25,5.5,5.75,2.2,,4.83,,,15.25,,
3.6,4.5,,,,5.0,5.5,6.75,1.8,,5.75,,,15.0,,
2.6,3.5,,,,4.0,4.25,7.5,2.0,,5.25,,,11.75,,
3.8,5.75,,,,6.75,5.5,8.25,4.6,,6.83,,,18.0,,
5.4,7.25,,,,6.0,7.0,8.75,4.6,,7.25,,,20.25,,
4.6,4.5,,,,3.5,4.75,7.0,2.4,,5.08,,,12.75,,
3.4,7.5,,,,4.75,4.5,8.5,3.0,,5.92,,,16.75,,
4.0,6.5,,,,2.75,5.0,8.75,2.6,,5.5,,,14.25,,
4.6,8.0,,,,5.25,8.25,8.5,4.0,,7.33,,,21.5,,
2.8,6.5,,,,3.25,4.75,6.0,2.4,,4.67,,,14.5,,
5.6,7.5,,,,6.75,6.5,9.0,4.0,,7.42,,,20.75,,
3.0,3.5,,,,3.25,5.75,6.5,3.0,,5.17,,,12.5,,
3.6,7.25,,,,2.75,4.25,6.25,3.0,,4.42,,,14.25,,
4.4,7.5,2.75,2.25,3.5,3.25,5.0,5.5,1.2,2.83,4.58,9.4,10.15,15.75,,8.35
4.2,5.25,,,,4.0,5.0,7.0,4.0,,5.33,,,14.25,,
5.2,8.25,4.25,3.75,5.0,,,,3.6,4.33,,13.2,13.95,,,13.05
2.2,6.0,,,,2.75,3.25,5.75,3.4,,3.92,,,12.0,,
3.8,7.5,,,,3.5,7.5,7.75,4.0,,6.25,,,18.5,,
3.4,5.5,,,,3.0,4.5,8.0,2.4,,5.17,,,13.0,,
4.6,7.5,,,,6.75,,,,,,,,,,
4.8,7.75,,,,6.25,7.0,9.5,4.4,,7.58,,,21.0,,
5.0,6.25,,,,5.75,7.0,6.5,3.8,,6.42,,,19.0,,
3.4,5.25,,,,2.75,5.75,7.0,2.8,,5.17,,,13.75,,
1.8,2.75,,,,2.75,,,,,,,,,,
5.0,3.75,4.75,5.5,3.0,,,,2.2,4.42,,15.25,13.5,,,11.95
3.2,7.0,,,,3.75,6.0,7.75,3.0,,5.83,,,16.75,,
4.4,,3.25,4.0,,,,,,,,11.65,,,,
3.6,3.25,,,,4.25,4.5,,,,,,,12.0,,
4.0,6.75,,,,4.25,3.75,6.25,3.6,,4.75,,,14.75,,
5.0,8.25,,,,2.5,6.75,10.0,4.8,,6.42,,,17.5,,
2.4,3.25,,,,3.5,5.5,6.0,2.8,,5.0,,,12.25,,
3.6,3.5,,,,3.5,5.75,7.5,2.8,,5.58,,,12.75,,
3.6,5.75,,,,3.0,3.75,6.75,3.2,,4.5,,,12.5,,
4.6,3.75,4.25,4.0,3.75,,,,5.8,4.0,,12.85,12.35,,,14.65
2.2,4.25,,,,2.5,4.5,5.75,2.8,,4.25,,,11.25,,
2.4,2.5,,,,2.0,3.0,7.75,2.0,,4.25,,,7.5,,
2.6,5.75,,,,4.0,6.25,6.75,3.0,,5.67,,,16.0,,
6.6,6.0,3.5,6.75,6.75,,,,3.2,5.67,,16.85,20.1,,,13.3
5.8,8.5,4.5,5.0,5.5,,,,2.6,5.0,,15.3,16.3,,,12.9
6.0,7.25,4.5,2.25,5.25,,,,8.0,4.0,,12.75,13.5,,,18.5
3.0,5.25,,,,3.75,4.75,6.75,2.4,,5.08,,,13.75,,
3.0,5.5,,,,3.0,6.5,7.5,3.0,,5.67,,,15.0,,
3.2,5.0,,,,2.75,4.0,4.5,4.2,,3.75,,,11.75,,
2.6,6.0,,,,3.0,5.25,7.5,3.4,,5.25,,,14.25,12.0,
5.2,5.5,,,,4.0,5.25,6.5,2.8,,5.25,,,14.75,,
2.0,4.0,,,,3.5,3.5,6.25,3.4,,4.42,,,11.0,,
2.6,3.75,,,,3.5,5.0,6.75,2.0,,5.08,,,12.25,,
3.4,7.25,,,,5.25,5.0,5.75,3.8,,5.33,,,17.5,,
5.6,8.75,,,,8.5,7.75,9.25,4.4,,8.5,,,25.0,,
6.6,4.5,6.5,3.25,5.75,,,,7.8,5.17,,16.35,15.6,,,20.9
3.2,7.0,,,,4.25,6.5,6.5,3.4,,5.75,,,17.75,,
3.0,5.5,,,,6.25,4.25,6.75,2.8,,5.75,,,16.0,,
3.6,4.5,,,,3.5,4.5,7.25,1.6,,5.08,,,12.5,,
6.8,,3.5,0.0,,,,,,,,10.3,,,,
2.8,6.25,,,,2.5,5.5,7.75,2.4,,5.25,,,14.25,,
2.2,4.0,,,,2.0,3.25,4.0,2.2,,3.08,,,9.25,,
4.6,6.5,,,,3.25,6.5,8.0,2.0,,5.92,,,16.25,,
4.6,5.0,,,,5.75,,,,,,,,,,
2.4,3.25,,,,4.25,6.25,7.0,3.2,,5.83,,,13.75,,
2.8,4.0,,,,0.75,4.0,,,,,,,8.75,,
2.6,5.0,,,,3.75,,,,,,,,,,
3.4,3.5,,,,2.75,4.25,,,,,,,10.5,,
7.2,7.75,,,,8.0,,,,,,,,,,
8.2,8.5,,,,8.25,,,,,,,,,,
5.0,8.25,,,,6.25,,,,,,,,,,
2.4,3.75,,,,3.5,,,,,,,,,,
3.8,7.0,2.25,3.0,4.75,,,,1.8,3.33,,9.05,11.55,,,7.85
3.6,5.0,,,,2.75,3.5,7.25,3.0,,4.5,,,11.25,,
4.2,6.5,,,,3.75,7.5,7.0,3.2,,6.08,,,17.75,,
2.4,6.25,,,,5.75,4.5,7.25,2.8,,5.83,,,16.5,,
2.8,6.0,,,,6.25,6.25,6.25,3.6,,6.25,,,18.5,,
5.2,8.25,,,,7.25,7.25,9.0,3.0,,7.83,,,22.75,,
3.0,5.0,,,,3.5,6.0,8.25,3.0,,5.92,,,14.5,11.0,
4.4,5.25,,,,5.0,5.25,7.5,6.0,,5.92,,,15.5,,
6.2,8.5,,,,4.0,5.0,8.25,5.4,,5.75,,,17.5,,
3.4,6.0,,,,4.5,5.0,7.75,3.2,,5.75,,,15.5,,
3.6,7.25,,,,3.75,6.75,6.5,4.6,,5.67,,,17.75,,
6.2,7.0,,,,3.5,5.25,6.75,5.2,,5.17,,,15.75,,
5.4,7.75,,,,4.5,5.5,7.5,6.4,,5.83,,,17.75,,
4.0,7.0,,,,4.5,5.25,8.75,3.4,,6.17,,,16.75,,
5.8,7.25,,,,5.75,7.0,9.25,3.0,,7.33,,,20.0,,
5.8,8.0,,,,7.0,7.25,8.5,4.2,,7.58,,,22.25,18.0,
4.4,6.75,,,,3.5,7.25,9.25,3.8,,6.67,,,17.5,,
1.8,5.5,,,,5.0,6.0,7.25,2.6,,6.08,,,16.5,,
2.0,4.75,,,,3.25,5.0,8.0,2.8,,5.42,,,13.0,,
2.6,3.25,,,,3.75,6.75,7.25,2.8,,5.92,,,13.75,,
2.0,3.75,,,,3.25,4.25,6.0,2.0,,4.5,,,11.25,,
1.8,6.0,,,,2.0,6.0,6.75,3.2,,4.92,,,14.0,11.0,
3.0,5.0,,,,3.75,5.25,7.0,3.0,,5.33,,,14.0,11.0,
1.8,4.75,,,,5.0,7.0,7.0,1.8,,6.33,,,16.75,,
3.2,3.0,,,,3.5,5.0,8.0,1.4,,5.5,,,11.5,,
2.4,2.5,,,,3.25,4.0,5.25,3.4,,4.17,,,9.75,,
4.6,2.75,,,,3.75,4.5,7.0,3.4,,5.08,,,11.0,,
3.2,6.0,,,,3.5,4.75,7.5,2.2,,5.25,,,14.25,,
3.0,4.5,,,,4.0,6.75,8.0,2.6,,6.25,,,15.25,,
3.2,5.5,,,,3.0,5.25,6.75,2.6,,5.0,,,13.75,,
3.2,6.75,,,,5.75,,,,,,,,,,
2.6,2.0,,,,5.25,3.5,,,,,,,10.75,,
4.6,6.5,,,,5.5,,,,,,,,,,
2.8,5.5,,,,4.25,,,,,,,,,,
3.0,2.75,,,,2.5,4.75,,,,,,,10.0,,
2.8,4.25,,,,2.25,5.0,,,,,,,11.5,,
5.0,6.75,,,,6.25,,,,,,,,,,
5.0,8.0,,,,7.25,,,,,,,,,,
3.8,8.0,,,,4.25,5.25,,,,,,,17.5,,
2.0,4.5,,,,4.25,,,,,,,,,,
3.2,4.5,,,,7.5,,,,,,,,,,
3.2,6.25,,,,4.25,,,,,,,,,,
2.6,,2.5,2.5,,,,,,,,7.6,,,,
8.6,,8.5,,,,,,8.8,,,,,,,25.9
2.6,2.75,,,,4.75,5.75,,,,,,,13.25,,
4.6,3.0,,,,4.0,,,,,,,,,,
2.8,4.5,,,,5.75,,,,,,,,,,
2.8,4.5,,,,5.5,,,,,,,,,,
3.2,6.0,,,,4.0,,,,,,,,,,
4.2,6.5,,,,5.75,,,,,,,,,,
3.8,6.5,,,,5.0,,,,,,,,,,
2.8,7.0,,,,3.5,4.75,5.5,1.8,,4.58,,,15.25,,
3.4,5.0,,,,4.5,5.75,8.75,4.8,,6.33,,,15.25,,
3.0,3.5,,,,3.75,5.25,7.75,3.0,,5.58,,,12.5,,
4.6,6.75,,,,5.5,6.25,8.75,4.0,,6.83,,,18.5,,
4.2,5.0,,,,3.75,5.25,7.0,3.0,,5.33,,,14.0,,
4.8,6.75,,,,5.5,8.25,7.5,3.6,,7.08,,,20.5,,
3.4,5.25,2.25,3.0,3.0,3.25,5.5,,,2.75,,8.65,9.4,14.0,,
3.8,3.75,2.5,2.25,4.75,4.75,6.5,,,3.17,,8.55,10.8,15.0,,
3.4,4.0,2.75,1.25,2.75,4.5,4.5,,,2.25,,7.4,7.4,13.0,,
2.0,2.0,1.75,3.5,3.0,3.75,5.5,,,2.75,,7.25,8.5,11.25,,
2.2,3.5,4.0,4.0,2.25,3.0,4.75,,,3.42,,10.2,8.45,11.25,,
