Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
5.0,6.5,5.0,4.25,4.25,,,,3.8,4.5,,14.25,13.5,,,13.8
6.8,5.75,6.5,6.25,3.75,,,,7.0,5.5,,19.55,16.8,,,20.3
6.0,6.75,4.25,6.75,6.25,,,,6.8,5.75,,17.0,19.0,,,17.05
4.4,5.0,5.75,3.25,3.5,,,,5.2,4.17,,13.4,11.15,,,15.35
6.2,6.0,5.5,6.25,6.25,,,,3.8,6.0,,17.95,18.7,,16.0,15.5
5.0,5.75,3.75,4.5,5.0,,,,6.0,4.42,,13.25,14.5,,,14.75
4.8,5.75,4.75,3.75,5.25,,,,3.8,4.58,,13.3,13.8,,,13.35
5.4,8.0,6.75,4.0,4.75,,,,6.4,5.17,,16.15,14.15,,,18.55
5.6,6.5,5.0,5.5,6.0,,,,4.8,5.5,,16.1,17.1,,,15.4
5.8,6.25,5.25,4.75,4.5,,,,3.4,4.83,,15.8,15.05,,,14.45
4.4,5.0,5.75,3.25,4.75,,,,4.8,4.58,,13.4,12.4,,,14.95
3.4,6.5,,,,5.0,8.0,9.0,4.4,,7.33,,,19.5,,
4.4,4.5,,,,4.25,5.0,6.25,3.8,,5.17,,,13.75,,
4.8,4.5,,,,3.25,5.0,8.5,4.2,,5.58,,,12.75,,
4.0,5.75,,,,3.0,5.75,6.25,2.6,,5.0,,,14.5,,
6.0,7.25,,,,5.5,6.5,9.0,6.6,,7.0,,,19.25,,
4.0,6.25,,,,4.25,6.0,9.0,2.8,,6.42,,,16.5,,
4.2,3.5,,,,3.75,7.0,8.0,3.8,,6.25,,,14.25,,
5.4,7.0,5.25,3.25,5.0,3.5,6.75,9.0,6.6,4.5,6.42,13.9,13.65,17.25,19.0,17.25
5.0,7.25,,,,3.75,6.5,9.0,3.4,,6.42,,,17.5,,
3.2,6.25,,,,4.25,5.5,9.0,5.0,,6.25,,,16.0,,
5.4,6.75,,,,5.75,7.0,9.25,5.8,,7.33,,,19.5,,
5.8,5.75,,,,4.25,6.5,8.25,3.4,,6.33,,,16.5,,
5.2,6.0,,,,2.5,5.0,6.0,4.0,,4.5,,,13.5,,
4.6,7.0,,,,5.0,6.0,8.0,4.4,,6.33,,,18.0,16.0,
4.2,6.0,,,,4.25,6.0,8.0,4.6,,6.08,,,16.25,,
5.0,6.0,,,,3.75,6.75,8.5,4.0,,6.33,,,16.5,15.0,
4.4,6.75,6.0,3.25,3.75,,,,3.6,4.33,,13.65,11.4,,,14.0
6.4,7.75,5.5,5.0,5.5,,,,7.4,5.33,,16.9,16.9,,,19.3
5.0,6.5,3.0,3.25,4.0,,,,3.8,3.42,,11.25,12.25,,,11.8
5.4,5.75,4.25,4.5,5.0,,,,3.0,4.58,,14.15,14.9,,,12.65
4.6,6.5,2.25,2.75,6.5,,,,6.0,3.83,,9.6,13.85,,,12.85
6.8,5.83,7.25,5.25,4.75,,,,6.6,5.75,,19.3,16.8,,,20.65
5.8,7.5,5.25,5.75,5.25,,,,6.4,5.42,,16.8,16.8,,,17.45
6.0,5.5,5.25,5.0,4.5,,,,4.8,4.92,,16.25,15.5,,,16.05
5.8,5.5,5.0,4.5,3.75,,,,4.4,4.42,,15.3,14.05,,,15.2
5.4,6.0,5.0,4.25,3.5,,,,3.2,4.25,,14.65,13.15,,,13.6
6.2,5.0,5.5,2.5,4.0,,,,6.2,4.0,,14.2,12.7,,,17.9
5.0,5.25,4.5,4.0,3.75,,,,2.6,4.08,,13.5,12.75,,,12.1
5.0,6.75,5.25,4.75,4.25,,,,5.2,4.75,,15.0,14.0,,,15.45
6.6,6.25,6.0,7.5,5.25,,,,3.8,6.25,,20.1,19.35,,,16.4
6.6,3.5,4.25,3.5,5.25,,,,5.2,4.33,,14.35,15.35,,,16.05
6.2,7.0,6.0,6.25,6.25,,,,8.4,6.17,,18.45,18.7,,,20.6
5.6,7.0,5.25,3.75,5.75,,,,7.6,4.92,,14.6,15.1,,,18.45
6.0,6.5,5.25,3.25,5.0,,,,6.6,4.5,,14.5,14.25,,,17.85
6.0,5.25,4.75,3.5,4.5,,,,6.0,4.25,,14.25,14.0,,,16.75
5.6,6.5,3.25,2.25,4.0,,,,3.8,3.17,,11.1,11.85,,,12.65
7.0,5.25,5.5,5.0,6.0,,,,3.4,5.5,,17.5,18.0,,,15.9
4.8,5.25,5.25,6.75,4.75,,,,4.0,5.58,,16.8,16.3,,,14.05
6.4,5.25,2.25,6.75,6.25,,,,4.4,5.08,,15.4,19.4,,,13.05
6.8,5.0,6.0,4.75,4.5,,,,3.2,5.08,,17.55,16.05,,15.0,16.0
6.0,7.0,6.25,6.0,6.25,,,,3.6,6.17,,18.25,18.25,,,15.85
6.0,6.75,3.5,6.25,7.0,,,,5.0,5.58,,15.75,19.25,,,14.5
8.0,5.75,5.75,6.25,5.25,,,,6.2,5.75,,20.0,19.5,,,19.95
6.2,6.0,7.0,6.25,5.25,,,,7.4,6.17,,19.45,17.7,,,20.6
3.4,5.75,3.5,3.25,3.5,,,,2.6,3.42,,10.15,10.15,,,9.5
6.0,5.25,5.25,5.5,4.25,,,,2.4,5.0,,16.75,15.75,,,13.65
3.8,5.0,5.75,5.25,4.75,,,,3.2,5.25,,14.8,13.8,,12.0,12.75
5.8,5.25,5.75,4.75,5.0,,,,5.6,5.17,,16.3,15.55,,,17.15
7.6,4.75,6.75,6.0,6.0,,,,3.6,6.25,,20.35,19.6,,,17.95
5.6,6.0,6.5,4.25,3.75,,,,6.6,4.83,,16.35,13.6,,,18.7
4.2,6.5,,,,4.0,7.75,7.5,6.0,,6.42,,,18.25,,
6.0,6.0,,,,4.0,5.75,7.75,3.6,,5.83,,,15.75,,
6.6,6.0,,,,5.0,7.5,8.75,7.2,,7.08,,,18.5,,
6.4,4.5,,,,5.25,6.75,8.5,6.6,,6.83,,,16.5,,
6.0,5.75,6.0,5.75,5.75,,,,4.8,5.83,,17.75,17.5,,,16.8
5.8,4.25,,,,4.25,7.0,8.25,3.2,,6.5,,,15.5,,
5.4,5.75,4.5,5.0,5.5,,,,4.8,5.0,,14.9,15.9,,,14.7
4.4,6.5,,,,4.0,5.25,7.0,3.0,,5.42,,,15.75,,
4.0,6.5,,,,3.25,5.0,8.0,4.2,,5.42,,,14.75,,
6.0,8.0,,,,6.0,7.0,8.0,5.6,,7.0,,,21.0,,
7.0,6.5,6.0,5.0,4.0,,,,5.0,5.0,,18.0,16.0,,,18.0
5.0,5.0,,,,4.0,5.5,8.25,4.8,,5.92,,,14.5,,
4.2,5.75,,,,3.75,5.75,9.25,3.8,,6.25,,,15.25,,
5.4,5.5,,,,5.75,6.25,7.75,2.8,,6.58,,,17.5,,
3.4,4.75,,,,5.5,4.75,4.75,3.2,,5.0,,,15.0,,
4.6,6.5,,,,5.0,7.0,8.25,6.0,,6.75,,,18.5,,
4.4,5.0,,,,2.75,5.0,7.5,2.4,,5.08,,,12.75,,
4.4,6.0,,,,6.25,6.75,8.0,,,7.0,,,19.0,,
5.0,7.0,,,,4.75,6.25,7.25,3.8,,6.08,,,18.0,,
3.0,4.5,,,,3.5,7.0,9.0,3.8,,6.5,,,15.0,,
4.4,5.5,,,,3.0,5.75,6.75,5.6,,5.17,,,14.25,,
4.0,4.5,,,,3.25,4.5,5.5,5.2,,4.42,,,12.25,,
2.6,6.0,,,,3.75,5.75,8.25,1.8,,5.92,,,15.5,,
6.0,6.25,6.25,6.0,3.75,,,,6.8,5.33,,18.25,15.75,,,19.05
5.4,4.75,4.75,4.5,4.75,,,,2.8,4.67,,14.65,14.65,,,12.95
5.2,7.0,,,,2.25,6.0,8.5,3.4,,5.58,,,15.25,,
5.2,5.5,4.25,4.25,3.25,,,,4.6,3.92,,13.7,12.7,,,14.05
3.8,5.0,,,,3.0,4.25,6.5,5.0,,4.58,,,12.25,,
5.4,7.0,,,,5.75,8.0,8.25,6.6,,7.33,,,20.75,19.0,
3.6,6.5,,,,4.25,6.0,8.5,5.4,,6.25,,,16.75,,
7.0,4.5,5.5,6.0,4.25,,,,3.6,5.25,,18.5,17.25,,,16.1
5.0,3.75,,,,4.0,4.75,7.0,3.8,,5.25,,,12.5,,
7.0,4.5,2.75,6.0,1.5,,,,6.2,3.42,,15.75,14.5,,,15.95
8.8,7.0,7.75,5.5,5.25,,,,8.2,6.17,,22.05,19.55,,24.0,24.75
7.2,6.5,6.25,4.25,7.25,,,,5.8,5.92,,17.7,18.7,,,19.25
5.6,7.0,3.25,3.25,4.75,,,,8.6,3.75,,12.1,13.6,,,17.45
5.6,5.5,6.25,4.75,3.75,,,,3.8,4.92,,16.6,14.1,,,15.65
7.2,5.5,7.5,8.0,3.75,,,,3.8,6.42,,22.7,18.95,,,18.5
5.4,5.5,5.75,4.5,4.5,,,,3.4,4.92,,15.65,14.4,,,14.55
6.6,6.25,7.25,6.75,3.5,,,,4.6,5.83,,20.6,16.85,,,18.45
6.4,6.25,6.75,6.5,5.25,,,,5.2,6.17,,19.65,18.15,,,18.35
5.2,7.0,3.5,5.5,5.0,,,,5.0,4.67,,14.2,15.7,,,13.7
6.8,4.75,7.25,6.75,4.75,,,,2.4,6.25,,20.8,18.3,,,16.45
7.8,5.58,7.5,7.0,4.5,,,,6.2,6.33,,22.3,19.3,,,21.5
6.0,6.25,6.0,6.0,7.0,,,,7.0,6.33,,18.0,19.0,,,19.0
7.0,5.25,4.0,6.0,5.75,,,,4.2,5.25,,17.0,18.75,,,15.2
6.0,6.0,5.0,4.0,5.5,,,,5.2,4.83,,15.0,15.5,,,16.2
7.0,6.75,3.0,7.25,5.0,,,,4.2,5.08,,17.25,19.25,,,14.2
7.2,6.25,6.5,3.75,4.25,,,,8.0,4.83,,17.45,15.2,,,21.7
4.4,5.75,3.75,4.75,4.5,,,,3.8,4.33,,12.9,13.65,,,11.95
7.0,6.25,6.25,4.5,3.25,,,,6.4,4.67,,17.75,14.75,,,19.65
7.0,6.0,7.0,7.5,4.75,,,,6.0,6.42,,21.5,19.25,,19.0,20.0
7.0,7.0,6.75,6.0,6.75,,,,6.0,6.5,,19.75,19.75,,20.0,19.75
6.0,6.5,6.5,3.25,7.0,,,,7.6,5.58,,15.75,16.25,,,20.1
7.0,6.25,7.25,6.5,5.25,,,,6.2,6.33,,20.75,18.75,,,20.45
5.8,6.5,5.25,4.25,6.5,,,,6.8,5.33,,15.3,16.55,,,17.85
6.2,5.0,6.25,6.0,5.5,,,,4.2,5.92,,18.45,17.7,,,16.65
5.2,4.5,6.5,3.0,4.5,,,,5.0,4.67,,14.7,12.7,,,16.7
5.4,6.0,5.0,5.25,4.5,,,,3.4,4.92,,15.65,15.15,,,13.8
6.8,6.25,7.5,7.5,5.0,,,,4.8,6.67,,21.8,19.3,,,19.1
6.6,7.5,7.5,5.75,5.0,,,,7.6,6.08,,19.85,17.35,,,21.7
6.4,6.75,6.75,5.75,5.25,,,,6.0,5.92,,18.9,17.4,,,19.15
5.8,6.25,3.0,5.5,3.0,,,,2.6,3.83,,14.3,14.3,,,11.4
5.2,6.0,4.5,5.0,3.5,,,,3.8,4.33,,14.7,13.7,,15.0,13.5
6.4,6.5,6.5,6.5,4.0,,,,6.8,5.67,,19.4,16.9,,,19.7
5.4,6.5,6.0,5.0,6.0,,,,4.4,5.67,,16.4,16.4,,,15.8
6.0,6.0,3.25,6.0,6.0,,,,5.0,5.08,,15.25,18.0,,17.0,14.25
4.4,6.0,3.5,5.25,4.75,,,,3.0,4.5,,13.15,14.4,,,10.9
5.2,6.25,4.75,5.0,5.25,,,,4.4,5.0,,14.95,15.45,,,14.35
8.2,6.5,6.75,6.5,6.0,,,,9.0,6.42,,21.45,20.7,,,23.95
7.8,6.5,7.0,6.75,6.0,,,,5.0,6.58,,21.55,20.55,,,19.8
6.0,6.75,5.0,6.25,5.25,,,,8.0,5.5,,17.25,17.5,,,19.0
6.0,5.5,5.0,3.5,5.25,,,,3.6,4.58,,14.5,14.75,,,14.6
4.6,5.75,6.25,4.75,5.5,,,,2.8,5.5,,15.6,14.85,,,13.65
4.8,5.0,4.0,4.75,5.0,,,,4.4,4.58,,13.55,14.55,,,13.2
6.0,6.5,6.0,4.0,5.25,,,,4.2,5.08,,16.0,15.25,,,16.2
6.4,7.0,7.0,5.0,5.5,,,,5.2,5.83,,18.4,16.9,,,18.6
5.4,5.0,3.75,6.75,3.5,,,,3.4,4.67,,15.9,15.65,,,12.55
6.0,5.5,6.75,4.75,4.5,,,,6.4,5.33,,17.5,15.25,,,19.15
7.2,6.0,7.25,5.5,5.25,,,,9.2,6.0,,19.95,17.95,,,23.65
6.4,7.25,6.5,6.5,5.25,,,,3.6,6.08,,19.4,18.15,,,16.5
6.4,5.25,4.0,3.0,3.75,,,,3.8,3.58,,13.4,13.15,,,14.2
7.0,6.0,6.5,4.75,6.25,,,,8.0,5.83,,18.25,18.0,,21.0,21.5
8.0,6.5,5.25,8.75,7.25,,,,6.6,7.08,,22.0,24.0,,,19.85
4.6,6.0,,,,4.75,5.5,7.5,2.0,,5.92,,,16.25,,
4.2,5.75,,,,4.5,6.25,6.5,3.6,,5.75,,,16.5,,
6.4,6.0,,,,4.25,6.0,8.0,4.4,,6.08,,,16.25,,
5.0,6.75,,,,7.75,6.75,9.0,3.0,,7.83,,,21.25,,
4.8,5.75,,,,4.75,5.5,6.5,1.8,,5.58,,,16.0,,
5.8,5.5,3.25,3.75,4.5,,,,3.6,3.83,,12.8,14.05,,,12.65
6.0,5.5,6.25,5.5,5.0,,,,6.8,5.58,,17.75,16.5,,,19.05
6.4,4.75,6.75,5.5,5.5,,,,4.6,5.92,,18.65,17.4,,,17.75
6.2,5.67,6.25,4.25,6.25,,,,4.2,5.58,,16.7,16.7,,,16.65
6.2,8.25,5.5,5.0,5.25,,,,7.4,5.25,,16.7,16.45,,,19.1
5.6,7.0,5.5,3.5,5.0,,,,3.4,4.67,,14.6,14.1,,16.0,14.5
6.8,6.75,6.5,4.0,5.5,,,,6.6,5.33,,17.3,16.3,,,19.9
6.4,6.75,6.5,5.25,5.25,,,,7.0,5.67,,18.15,16.9,,,19.9
6.4,6.5,5.5,7.75,6.5,,,,4.8,6.58,,19.65,20.65,,,16.7
6.2,6.0,6.0,4.0,5.25,,,,5.0,5.08,,16.2,15.45,,,17.2
6.4,5.0,6.75,6.0,5.5,,,,4.8,6.08,,19.15,17.9,,,17.95
4.6,5.0,,,,4.5,7.0,8.0,3.6,,6.5,,,16.5,,
5.6,7.0,,,,5.25,8.0,9.5,4.6,,7.58,,,20.25,,
5.2,5.5,,,,3.75,4.75,6.75,3.8,,5.08,,,14.0,,
4.4,6.0,,,,4.25,5.75,8.0,5.0,,6.0,,,16.0,,
4.6,6.0,,,,2.25,4.75,7.75,3.4,,4.92,,,13.0,14.0,
6.6,6.75,,,,4.5,6.25,9.5,5.2,,6.75,,,17.5,,
5.2,5.75,,,,3.75,5.0,6.0,3.4,,4.92,,,14.5,,
5.0,7.0,,,,4.25,4.75,8.75,6.0,,5.92,,,16.0,18.0,
5.0,6.25,,,,3.75,6.0,7.0,3.8,,5.58,,,16.0,,
6.4,5.25,4.75,6.75,3.75,,,,3.8,5.08,,17.9,16.9,,,14.95
6.2,5.0,6.25,5.25,3.5,,,,5.6,5.0,,17.7,14.95,,,18.05
3.8,3.0,2.5,3.25,4.0,,,,7.8,3.25,,9.55,11.05,,,14.1
5.8,6.25,4.0,6.5,4.5,,,,4.4,5.0,,16.3,16.8,,,14.2
6.2,6.0,6.25,6.25,4.0,,,,3.8,5.5,,18.7,16.45,,16.0,16.25
4.8,5.75,3.0,2.5,5.5,,,,2.6,3.67,,10.3,12.8,,,10.4
5.8,6.5,6.25,5.75,5.75,,,,5.0,5.92,,17.8,17.3,,,17.05
7.0,6.5,6.75,6.5,6.5,,,,7.0,6.58,,20.25,20.0,,,20.75
7.6,6.75,7.25,7.0,5.0,,,,3.8,6.42,,21.85,19.6,,,18.65
