Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
6.0,9.0,,,,3.5,4.5,7.75,4.8,,5.25,,,17.0,,
4.2,6.5,4.5,4.0,2.5,,,,5.0,3.67,,12.7,10.7,,,13.7
7.8,7.75,4.5,7.75,7.5,,,,3.6,6.58,,20.05,23.05,,,15.9
5.0,5.5,5.0,3.0,2.25,,,,4.4,3.42,,13.0,10.25,,,14.4
5.2,6.0,4.25,4.0,4.25,,,,4.0,4.17,,13.45,13.45,,,13.45
4.2,6.5,,,,4.5,7.25,6.5,3.0,,6.08,,,18.25,,
3.8,7.25,,,,4.0,5.25,8.25,2.4,,5.83,,,16.5,,
6.0,8.75,,,,7.25,8.0,9.5,6.6,,8.25,,,24.0,,
4.4,6.0,,,,5.0,5.0,7.5,2.8,,5.83,,,16.0,,
3.6,5.25,,,,2.75,3.75,7.0,3.4,,4.5,,,11.75,,
5.0,5.25,,,,5.5,6.5,8.0,3.2,,6.67,,,17.25,,
3.8,4.25,,,,3.25,6.25,6.75,2.8,,5.42,,,13.75,,
2.6,7.25,,,,3.75,6.0,7.5,1.8,,5.75,,,17.0,,
3.4,6.75,,,,1.75,4.25,6.25,2.4,,4.08,,,12.75,,
2.8,6.0,,,,3.25,3.75,7.25,2.2,,4.75,,,13.0,11.0,
5.6,5.33,4.0,5.5,4.25,,,,3.0,4.58,,15.1,15.35,,,12.6
2.8,6.5,,,,4.25,4.25,5.25,3.4,,4.58,,,15.0,,
1.8,3.0,,,,2.75,5.0,6.25,3.6,,4.67,,,10.75,,
2.4,6.0,,,,2.25,2.25,4.25,2.6,,2.92,,,10.5,11.0,
4.6,7.0,3.25,5.5,5.0,,,,2.8,4.58,,13.35,15.1,,,10.65
3.4,5.25,,,,4.5,4.75,5.0,3.0,,4.75,,,14.5,,
3.0,5.5,,,,3.0,4.0,7.5,3.6,,4.83,,,12.5,,
4.0,5.5,3.75,2.5,1.5,,,,2.4,2.58,,10.25,8.0,,,10.15
6.2,7.5,4.75,5.5,4.5,,,,3.0,4.92,,16.45,16.2,,,13.95
6.2,7.0,6.0,6.0,5.75,,,,3.8,5.92,,18.2,17.95,,17.0,16.0
4.4,8.0,3.75,4.0,5.0,,,,3.2,4.25,,12.15,13.4,,,11.35
7.4,8.5,7.25,6.75,4.25,,,,3.8,6.08,,21.4,18.4,,,18.45
3.6,6.25,3.75,2.75,3.25,,,,2.6,3.25,,10.1,9.6,,,9.95
3.0,6.25,3.0,3.25,3.25,,,,2.8,3.17,,9.25,9.5,,,8.8
3.8,6.0,4.5,4.75,5.0,,,,3.2,4.75,,13.05,13.55,,13.0,11.5
5.2,6.0,5.25,5.5,5.25,,,,4.6,5.33,,15.95,15.95,,,15.05
5.8,7.25,3.75,4.5,4.75,,,,2.6,4.33,,14.05,15.05,,,12.15
4.8,7.0,7.25,7.25,5.5,,,,3.6,6.67,,19.3,17.55,,,15.65
3.6,6.5,3.25,3.0,4.75,,,,2.6,3.67,,9.85,11.35,,,9.45
7.4,6.5,3.25,5.75,7.25,,,,2.6,5.42,,16.4,20.4,,,13.25
3.8,6.25,2.25,2.75,4.75,,,,2.8,3.25,,8.8,11.3,,,8.85
6.2,8.25,6.25,6.25,5.25,,,,4.2,5.92,,18.7,17.7,,,16.65
6.6,7.5,5.25,5.5,5.0,,,,3.0,5.25,,17.35,17.1,,,14.85
5.0,7.75,4.25,4.5,4.0,,,,4.6,4.25,,13.75,13.5,,,13.85
3.4,6.0,,,,5.5,6.75,8.5,2.8,,6.92,,,18.25,,
3.2,6.5,,,,2.5,5.75,8.0,1.8,,5.42,,,14.75,,
4.8,5.5,,,,4.0,6.5,8.75,2.8,,6.42,,,16.0,,
3.2,5.5,,,,3.5,5.0,8.5,3.2,,5.67,,,14.0,,
4.0,6.0,,,,4.0,5.5,7.25,3.0,,5.58,,,15.5,13.0,
5.0,6.0,,,,5.0,6.25,8.5,2.6,,6.58,,,17.25,,
5.0,7.0,4.75,6.0,3.75,,,,3.4,4.83,,15.75,14.75,,,13.15
3.8,6.75,,,,4.5,6.25,9.0,3.0,,6.58,,,17.5,,
3.8,8.5,,,,5.0,5.75,8.75,3.4,,6.5,,,19.25,,
6.4,7.25,7.25,5.0,5.0,,,,2.2,5.75,,18.65,16.4,,,15.85
6.2,8.25,7.0,5.5,5.0,,,,1.8,5.83,,18.7,16.7,,,15.0
4.0,6.5,,,,4.5,7.25,7.25,2.8,,6.33,,,18.25,,
4.8,6.5,,,,5.75,7.25,8.25,2.8,,7.08,,,19.5,,
5.6,7.5,,,,3.0,5.75,6.25,3.6,,5.0,,,16.25,,
3.2,7.5,,,,2.75,6.5,8.75,2.2,,6.0,,,16.75,,
4.4,7.25,,,,5.25,5.75,8.0,2.6,,6.33,,,18.25,,
4.6,6.5,,,,4.0,6.5,9.5,2.8,,6.67,,,17.0,,
2.8,5.5,,,,4.0,6.25,7.0,3.4,,5.75,,,15.75,,
5.2,8.25,,,,3.75,6.5,7.5,5.2,,5.92,,,18.5,,
3.8,7.5,,,,5.0,,,,,,,,,,
1.8,,,3.5,4.0,,,,,,,,9.3,,,
4.6,,,3.5,1.5,,,,,,,,9.6,,,
6.4,8.25,,7.0,7.75,,,,7.0,,,,21.15,,,
4.0,3.75,,,,3.0,4.0,,,,,,,10.75,,
2.4,5.0,,,,3.0,4.25,,,,,,,12.25,,
2.6,3.25,,,,2.25,2.75,,,,,,,8.25,,
2.8,5.0,,,,3.75,4.25,,,,,,,13.0,,
4.0,6.5,,,,3.75,6.5,,,,,,,16.75,,
3.0,3.75,,,,3.25,3.75,,,,,,,10.75,,
3.6,7.0,,,,2.5,5.5,,,,,,,15.0,,
3.4,6.5,,,,4.75,6.0,,,,,,,17.25,,
3.2,4.5,,,,2.25,4.75,,,,,,,11.5,,
5.0,5.5,5.5,4.5,4.25,,,,3.8,4.75,,15.0,13.75,,,14.3
4.0,5.5,,,,2.25,5.5,4.75,2.4,,4.17,,,13.25,,
3.4,3.75,,,,3.0,3.75,6.5,2.0,,4.42,,,10.5,,
2.4,4.0,,,,2.5,5.5,6.0,2.6,,4.67,,,12.0,9.0,
5.0,7.5,,,,5.0,7.5,7.75,3.0,,6.75,,,20.0,,
2.0,6.5,,,,2.75,4.75,6.5,3.6,,4.67,,,14.0,,
3.2,6.0,3.0,3.0,3.5,,,,2.6,3.17,,9.2,9.7,,,8.8
3.6,8.0,,,,4.25,7.5,6.5,1.6,,6.08,,,19.75,,
3.2,7.5,4.25,3.25,5.75,,,,2.8,4.42,,10.7,12.2,,,10.25
7.0,7.75,5.5,7.25,6.75,,,,4.4,6.5,,19.75,21.0,,,16.9
4.8,6.0,4.5,4.5,5.25,,,,3.6,4.75,,13.8,14.55,,,12.9
5.8,8.5,5.75,3.75,5.5,,,,3.0,5.0,,15.3,15.05,,,14.55
6.6,6.75,6.25,6.5,4.75,,,,3.8,5.83,,19.35,17.85,,,16.65
5.2,8.5,5.25,4.25,3.25,,,,2.6,4.25,,14.7,12.7,,,13.05
7.2,7.0,5.5,6.25,5.5,,,,2.4,5.75,,18.95,18.95,,,15.1
4.6,5.0,4.0,6.25,4.25,,,,3.2,4.83,,14.85,15.1,,,11.8
5.8,8.25,5.25,6.0,4.0,,,,2.8,5.08,,17.05,15.8,,,13.85
4.6,6.5,4.25,5.25,4.0,,,,3.8,4.5,,14.1,13.85,,,12.65
4.4,4.5,3.25,2.25,3.25,,,,1.8,2.92,,9.9,9.9,,,9.45
4.8,6.0,4.75,4.25,5.0,,,,3.2,4.67,,13.8,14.05,,14.0,12.75
4.8,6.5,4.0,4.0,4.5,,,,1.8,4.17,,12.8,13.3,,,10.6
4.6,5.75,4.75,4.0,4.0,,,,2.6,4.25,,13.35,12.6,,,11.95
4.4,5.5,,,,2.75,5.75,,,,,,,14.0,,
2.4,0.5,,,,3.0,3.0,,,,,,,6.5,,
3.2,5.5,,,,2.5,3.25,,,,,,,11.25,,
6.0,7.25,,,,6.0,8.25,7.25,3.6,,7.17,,,21.5,,
3.4,7.0,,,,2.0,4.25,6.25,2.4,,4.17,,,13.25,,
3.6,5.0,,,,2.5,4.25,6.0,1.8,,4.25,,,11.75,,
5.4,5.0,,,,3.0,6.0,8.25,3.8,,5.75,,,14.0,,
5.2,8.25,4.25,3.5,4.25,,,,2.6,4.0,,12.95,12.95,,,12.05
4.6,7.5,,,,3.25,5.75,6.5,1.8,,5.17,,,16.5,,
5.0,7.75,,,,3.25,6.25,8.5,4.0,,6.0,,,17.25,,
6.0,8.0,6.5,4.0,5.25,,,,4.0,5.25,,16.5,15.25,,18.0,16.5
5.4,8.0,3.75,4.5,4.75,,,,3.4,4.33,,13.65,14.65,,,12.55
4.8,8.0,3.75,2.75,4.25,,,,2.8,3.58,,11.3,11.8,,,11.35
5.6,8.0,6.25,7.0,4.25,,,,3.2,5.83,,18.85,16.85,,,15.05
5.0,8.5,4.25,5.25,6.0,,,,3.0,5.17,,14.5,16.25,,,12.25
3.4,6.25,,,,3.25,5.25,6.5,2.8,,5.0,,,14.75,,
5.2,8.0,,,,4.25,7.25,8.25,3.0,,6.58,,,19.5,,
5.4,8.25,4.75,5.5,5.0,,,,4.6,5.08,,15.65,15.9,,,14.75
4.6,7.5,,,,2.75,5.25,8.75,3.8,,5.58,,,15.5,,
3.8,8.5,,,,5.0,5.0,8.0,4.0,,6.0,,,18.5,,
4.0,6.5,,,,4.0,4.25,6.75,3.4,,5.0,,,14.75,,
4.4,7.0,,,,3.75,7.0,9.0,3.6,,6.58,,,17.75,15.0,
4.8,7.0,,,,4.75,6.25,8.0,3.0,,6.33,,,18.0,,
3.2,7.0,,,,5.0,6.0,8.5,2.6,,6.5,,,18.0,,
3.6,8.0,,,,6.25,8.5,9.0,2.6,,7.92,,,22.75,,
3.4,6.0,,,,4.5,6.0,9.25,3.6,,6.58,,,16.5,13.0,
4.2,8.0,,,,4.5,4.75,8.75,4.8,,6.0,,,17.25,17.0,
3.2,6.0,,,,3.5,5.75,8.25,2.6,,5.83,,,15.25,,
4.4,5.5,,,,3.0,5.0,5.5,3.2,,4.5,,,13.5,,
4.6,6.75,,,,3.25,6.5,7.5,3.4,,5.75,,,16.5,,
4.0,6.25,,,,3.75,5.25,8.0,3.2,,5.67,,,15.25,,
2.6,5.5,,,,3.75,4.75,6.25,1.4,,4.92,,,14.0,,
6.2,8.0,,,,6.0,8.0,8.75,4.2,,7.58,,,22.0,,
4.0,5.25,,,,4.5,5.25,7.75,1.6,,5.83,,,15.0,,
5.0,7.0,,,,3.5,5.5,7.25,2.8,,5.42,,,16.0,,
3.8,5.0,,,,2.0,4.25,7.0,2.8,,4.42,,,11.25,,
4.2,5.5,3.75,3.0,4.0,3.75,6.0,6.5,2.0,3.58,5.42,10.95,11.2,15.25,,9.95
4.2,8.25,5.25,5.25,4.25,,,,2.2,4.92,,14.7,13.7,,,11.65
4.2,7.75,,,,4.25,5.5,8.25,4.4,,6.0,,,17.5,,
4.8,6.0,,,,3.0,5.75,8.5,2.6,,5.75,,,14.75,,
4.0,7.25,1.75,3.5,4.75,,,,1.0,3.33,,9.25,12.25,,,6.75
4.8,6.75,,,,4.0,5.75,7.75,2.6,,5.83,,,16.5,,
4.6,6.75,,,,4.0,5.75,6.5,3.2,,5.42,,,16.5,,
5.6,8.25,,,,3.5,7.0,8.0,6.2,,6.17,,,18.75,,
5.8,6.75,,,,5.5,4.5,8.25,7.4,,6.08,,,16.75,,
8.4,6.0,4.0,7.75,8.75,,,,3.0,6.83,,20.15,24.9,,,15.4
6.6,6.25,6.25,7.25,4.25,,,,2.8,5.92,,20.1,18.1,,,15.65
6.6,8.0,5.0,6.75,3.75,,,,3.2,5.17,,18.35,17.1,,,14.8
5.6,8.25,,,,6.0,7.5,8.75,5.6,,7.42,,,21.75,,
6.2,7.0,3.0,5.5,4.25,,,,4.6,4.25,,14.7,15.95,,,13.8
4.0,3.5,2.5,3.75,2.25,,,,2.6,2.83,,10.25,10.0,,,9.1
7.8,6.5,6.75,6.5,4.5,,,,7.0,5.92,,21.05,18.8,,,21.55
3.4,2.5,,,,3.75,,,,,,,,,,
5.2,7.5,,,,4.75,,,,,,,,,,
4.0,6.0,,,,4.0,5.0,,,,,,,15.0,,
3.4,6.25,,,,3.0,2.75,4.75,2.4,,3.5,,,12.0,,
4.8,8.08,,,,5.25,6.5,,,,,,,19.83,,
4.0,8.0,,,,4.75,6.5,,,,,,,19.25,,
2.6,4.0,,,,3.25,4.5,,,,,,,11.75,,
3.2,2.5,,,,4.0,5.5,4.5,2.4,,4.67,,,12.0,,
3.4,7.25,,,,5.75,6.25,9.0,5.2,,7.0,,,19.25,,
4.0,7.0,,,,2.75,6.5,8.0,3.8,,5.75,,,16.25,,
6.2,6.25,,,,4.5,7.75,7.75,4.8,,6.67,,,18.5,,
3.2,5.5,,,,3.5,6.25,6.75,2.6,,5.5,,,15.25,,
2.4,4.75,,,,2.5,4.5,5.75,2.6,,4.25,,,11.75,,
4.2,6.0,,,,4.75,6.0,7.5,1.8,,6.08,,,16.75,12.0,
4.8,7.25,,,,2.75,5.5,6.5,2.8,,4.92,,,15.5,,
5.4,8.0,5.0,4.5,3.75,,,,2.2,4.42,,14.9,13.65,,,12.6
6.0,8.5,3.75,5.0,4.5,,,,3.0,4.42,,14.75,15.5,,,12.75
5.0,4.25,4.5,3.5,4.25,,,,3.0,4.08,,13.0,12.75,,,12.5
5.0,4.5,,,,5.5,7.0,7.5,2.2,,6.67,,,17.0,,
4.2,7.5,,,,4.25,6.0,6.75,2.6,,5.67,,,17.75,,
4.0,5.75,,,,2.5,5.75,7.75,3.2,,5.33,,,14.0,,
4.8,7.83,,,,4.0,5.25,7.75,6.2,,5.67,,,17.08,,
3.2,8.0,,,,4.0,6.5,8.0,3.0,,6.17,,,18.5,,
4.0,7.0,,,,3.75,6.5,8.5,3.0,,6.25,,,17.25,14.0,
4.8,5.5,,,,3.5,6.25,7.75,2.4,,5.83,,,15.25,,
5.4,8.25,,,,5.0,7.25,9.25,3.4,,7.17,,,20.5,,
3.6,4.75,,,,3.25,5.25,8.0,3.2,,5.5,,,13.25,,
3.6,7.25,,,,5.0,7.0,8.0,4.2,,6.67,,,19.25,,
2.6,6.25,,,,3.25,4.5,6.5,2.2,,4.75,,,14.0,,
5.4,7.75,,,,5.0,6.75,9.25,4.2,,7.0,,,19.5,,
4.0,5.5,,,,3.0,5.75,9.25,2.8,,6.0,,,14.25,,
4.4,8.0,,,,6.5,7.25,9.25,4.6,,7.67,,,21.75,17.0,
6.0,8.75,,,,5.0,6.25,9.0,3.0,,6.75,,,20.0,,
5.6,6.25,4.25,3.25,4.5,,,,3.0,4.0,,13.1,13.35,,,12.85
6.2,7.75,6.75,6.25,4.5,,,,4.8,5.83,,19.2,16.95,,,17.75
3.4,4.5,,,,2.75,3.25,6.0,3.2,,4.0,,,10.5,,
4.8,8.5,,,,3.75,4.75,7.75,3.8,,5.42,,,17.0,,
5.4,8.0,6.5,5.75,3.75,,,,3.2,5.33,,17.65,14.9,,,15.1
6.6,7.0,6.25,5.5,6.5,,,,4.2,6.08,,18.35,18.6,,,17.05
5.0,7.25,,,,4.25,7.75,8.5,2.8,,6.83,,,19.25,,
3.4,5.25,,,,3.0,4.75,7.25,2.2,,5.0,,,13.0,,
5.8,6.75,,,,4.75,6.75,7.5,3.8,,6.33,,,18.25,,
6.0,7.25,,,,3.75,6.5,8.0,2.8,,6.08,,,17.5,,
5.4,7.25,,,,4.0,5.25,7.0,4.0,,5.42,,,16.5,,
3.8,7.5,,,,2.0,6.5,8.25,2.6,,5.58,,,16.0,,
3.6,6.5,,,,4.5,5.75,7.0,2.8,,5.75,,,16.75,,
4.6,7.5,,,,3.5,5.0,7.75,2.0,,5.42,,,16.0,,
3.4,6.75,,,,4.25,6.5,8.0,2.0,,6.25,,,17.5,,
4.0,8.0,,,,3.75,6.25,7.75,3.2,,5.92,,,18.0,,
5.0,7.0,,,,4.0,4.75,8.0,3.8,,5.58,,,15.75,,
2.8,5.0,,,,2.0,4.25,5.75,3.0,,4.0,,,11.25,,
3.8,3.41,,,,3.0,4.0,5.5,2.2,,4.17,,,10.41,,
4.8,7.25,,,,5.0,5.0,6.5,3.8,,5.5,,,17.25,,
6.2,6.0,6.25,5.0,3.75,,,,7.4,5.0,,17.45,14.95,,,19.85
5.4,4.25,6.25,7.0,4.5,,,,4.2,5.92,,18.65,16.9,,,15.85
7.4,6.25,4.0,8.0,6.75,,,,5.4,6.25,,19.4,22.15,,,16.8
7.0,7.5,,,,5.0,6.75,8.25,5.4,,6.67,,,19.25,,
5.4,7.25,,,,3.75,6.75,8.25,4.8,,6.25,,,17.75,,
6.2,3.75,5.5,6.0,3.75,,,,3.4,5.08,,17.7,15.95,,,15.1
3.4,5.25,,,,5.5,6.5,,,,,,,17.25,,
2.6,,2.75,2.0,,,,,,,,7.35,,,,
5.4,,4.75,4.0,,,,,,,,14.15,,,,
2.6,,3.25,3.0,,,,,,,,8.85,,,,
2.4,,3.25,3.0,,,,,,,,8.65,,,,
1.6,,3.0,2.75,,,,,,,,7.35,,,,
2.2,,3.5,3.75,,,,,,,,9.45,,,,
1.8,5.75,,,,2.75,5.25,5.75,2.6,,4.58,,,13.75,,
4.6,6.0,,,,2.75,5.0,6.75,1.6,,4.83,,,13.75,,
4.2,6.0,,,,3.25,5.75,8.0,3.4,,5.67,,,15.0,,
6.0,9.0,,,,4.25,6.0,8.5,4.2,,6.25,,,19.25,,
6.0,6.25,,,,4.0,6.5,7.25,2.6,,5.92,,,16.75,,
5.2,5.25,,,,4.5,6.25,7.0,2.6,,5.92,,,16.0,,
4.0,8.25,,,,3.75,6.25,7.25,2.4,,5.75,,,18.25,,
4.2,3.75,2.75,2.5,4.25,,,,2.6,3.17,,9.45,10.95,,,9.55
2.6,6.75,,,,2.75,6.25,7.5,2.0,,5.5,,,15.75,,
6.6,8.5,6.75,3.75,4.0,,,,7.0,4.83,,17.1,14.35,,,20.35
4.2,5.5,,,,3.0,6.25,6.25,2.2,,5.17,,,14.75,,
4.0,6.25,,,,1.75,5.75,5.75,2.8,,4.42,,,13.75,,
5.0,7.83,3.5,4.5,4.5,,,,3.2,4.17,,13.0,14.0,,,11.7
2.6,6.0,,,,2.25,4.25,4.5,3.0,,3.67,,,12.5,,
2.8,6.5,,,,3.75,6.0,6.75,2.2,,5.5,,,16.25,,
2.8,4.5,,,,2.75,5.5,5.75,2.8,,4.67,,,12.75,,
4.2,7.0,,,,4.25,5.25,6.5,4.2,,5.33,,,16.5,,
2.4,3.75,,,,2.75,4.5,5.75,3.6,,4.33,,,11.0,,
5.2,4.5,3.5,4.75,4.75,,,,2.6,4.33,,13.45,14.7,,,11.3
5.6,6.0,,,,3.75,7.25,5.75,3.6,,5.58,,,17.0,,
6.2,8.25,7.25,5.5,5.5,,,,3.4,6.08,,18.95,17.2,,,16.85
4.0,7.75,4.25,4.0,5.5,,,,2.6,4.58,,12.25,13.5,,,10.85
3.4,7.25,,,,4.0,4.75,7.5,2.4,,5.42,,,16.0,,
4.6,6.0,5.25,5.5,4.25,,,,2.2,5.0,,15.35,14.35,,,12.05
5.4,8.25,,,,4.25,5.0,9.25,3.8,,6.17,,,17.5,,
4.0,,2.0,2.75,,,,,,,,8.75,,,,
3.2,3.58,,,,2.0,,,,,,,,,,
2.4,2.0,,,,3.75,3.5,,,,,,,9.25,,
2.8,4.67,,,,5.0,5.0,,,,,,,14.67,,
3.4,7.5,,,,3.25,,,,,,,,,,
5.0,4.5,,,,3.75,5.75,,,,,,,14.0,,
6.2,8.5,,,,,,,4.6,,,,,,,
2.4,4.5,,,,3.25,3.75,3.0,2.4,,3.33,,,11.5,,
6.0,7.5,,,,7.5,,,,,,,,,,
6.4,,,,6.0,,,,3.4,,,,,,,
3.6,7.0,,,,2.75,5.0,,,,,,,14.75,,
3.0,4.25,,,,4.0,3.5,,,,,,,11.75,,
3.2,4.33,,,,2.5,5.0,,,,,,,11.83,,
6.0,6.0,,,,4.0,,,,,,,,,,
3.2,6.0,,,,2.75,,,,,,,,,,
2.6,,3.0,1.75,,,,,,,,7.35,,,,
4.8,8.0,6.25,3.75,4.75,,,,2.4,4.92,,14.8,13.3,,,13.45
4.6,7.75,3.75,3.75,2.75,,,,2.4,3.42,,12.1,11.1,,,10.75
4.4,8.25,3.0,3.0,4.25,,,,3.4,3.42,,10.4,11.65,,,10.8
3.6,6.0,,,,3.0,3.5,7.0,1.6,,4.5,,,12.5,,
2.4,5.5,,,,2.0,4.25,7.75,3.0,,4.67,,,11.75,,
2.8,5.0,,,,4.0,4.75,6.75,2.8,,5.17,,,13.75,,
3.0,5.5,,,,4.0,6.25,7.25,3.0,,5.83,,,15.75,,
4.2,6.0,,,,2.25,5.75,7.5,2.4,,5.17,,,14.0,,
3.4,7.75,,,,2.25,5.5,9.0,3.2,,5.58,,,15.5,,
3.2,3.5,,,,3.0,2.75,5.25,1.8,,3.67,,,9.25,,
3.4,2.25,,,,3.5,4.5,3.5,4.0,,3.83,,,10.25,,
6.4,6.25,5.0,6.0,4.75,,,,3.4,5.25,,17.4,17.15,,,14.8
5.8,5.75,4.75,5.0,5.75,,,,2.8,5.17,,15.55,16.55,,,13.35
5.0,4.25,5.0,5.5,3.5,4.0,5.25,6.0,2.2,4.67,5.08,15.5,14.0,13.5,,12.2
4.2,6.0,4.75,3.75,5.25,,,,2.2,4.58,,12.7,13.2,,,11.15
5.0,5.25,3.75,4.25,5.5,,,,2.0,4.5,,13.0,14.75,,,10.75
5.4,3.75,4.75,3.75,2.5,,,,1.6,3.67,,13.9,11.65,,,11.75
5.8,5.75,5.25,7.0,4.5,,,,4.4,5.58,,18.05,17.3,,,15.45
5.2,6.75,4.25,4.5,2.25,,,,2.4,3.67,,13.95,11.95,,,11.85
4.4,8.75,4.5,5.75,5.25,,,,4.2,5.17,,14.65,15.4,,,13.1
5.2,7.0,3.75,6.0,5.75,,,,3.6,5.17,,14.95,16.95,,,12.55
5.2,6.0,4.75,4.75,5.5,,,,4.2,5.0,,14.7,15.45,,,14.15
5.4,7.0,,,,6.0,6.25,8.5,4.0,,6.92,,,19.25,,
5.2,7.0,5.5,6.75,5.5,,,,4.6,5.92,,17.45,17.45,,,15.3
4.2,6.75,,,,3.75,5.5,6.75,2.4,,5.33,,,16.0,,
3.4,3.75,,,,2.75,5.0,3.75,3.8,,3.83,,,11.5,,
2.4,5.5,,,,2.75,6.25,7.25,2.0,,5.42,,,14.5,,
4.6,4.25,3.5,3.75,3.5,,,,2.2,3.58,,11.85,11.85,,,10.3
4.6,3.5,,,,6.0,6.0,8.75,3.4,,6.92,,,15.5,,
2.8,5.5,,,,3.5,4.75,4.75,2.4,,4.33,,,13.75,,
3.4,4.5,4.5,2.0,4.75,,,,1.8,3.75,,9.9,10.15,,,9.7
3.6,5.5,2.5,2.5,3.75,,,,2.8,2.92,,8.6,9.85,,,8.9
5.2,5.0,6.5,4.75,3.75,,,,4.2,5.0,,16.45,13.7,,,15.9
6.8,9.0,,,,4.25,7.0,8.75,8.6,,6.67,,,20.25,,
7.6,8.25,8.0,5.0,5.0,,,,8.2,6.0,,20.6,17.6,,,23.8
6.8,7.5,3.0,7.0,7.0,,,,4.8,5.67,,16.8,20.8,,,14.6
6.2,6.75,6.0,4.5,4.0,,,,3.8,4.83,,16.7,14.7,,,16.0
4.4,6.0,4.0,4.0,5.0,,,,3.4,4.33,,12.4,13.4,,,11.8
5.0,5.08,3.75,5.0,2.5,,,,2.8,3.75,,13.75,12.5,,,11.55
5.8,8.0,4.75,6.0,4.75,,,,4.2,5.17,,16.55,16.55,,18.0,14.75
3.0,5.75,3.5,3.75,4.0,,,,2.8,3.75,,10.25,10.75,,,9.3
4.0,6.75,,,,3.75,5.25,8.25,4.8,,5.75,,,15.75,,
3.4,6.91,,,,2.0,5.0,7.75,4.4,,4.92,,,13.91,,
4.2,8.75,,,,3.75,6.75,8.75,4.6,,6.42,,,19.25,,
5.4,8.5,,,,4.25,7.5,8.5,4.6,,6.75,,,20.25,,
3.0,5.0,,,,2.75,3.75,6.0,3.2,,4.17,,,11.5,,
3.4,2.83,,,,4.0,4.75,7.25,3.4,,5.33,,,11.58,,
6.2,7.25,,,,3.5,7.75,7.5,6.2,,6.25,,,18.5,,
4.4,7.0,,,,3.25,6.5,6.5,2.4,,5.42,,,16.75,,
4.0,7.75,,,,3.25,4.75,6.25,3.6,,4.75,,,15.75,,
4.8,8.0,,,,4.0,6.25,7.75,5.4,,6.0,,,18.25,,
5.4,7.16,,,,5.5,7.5,9.0,4.0,,7.33,,,20.16,,
4.6,6.0,,,,3.0,4.0,6.0,4.6,,4.33,,,13.0,,
5.6,8.0,,,,4.25,5.0,7.75,5.2,,5.67,,,17.25,,
5.2,8.75,,,,5.0,6.0,8.25,2.8,,6.42,,,19.75,,
4.2,7.75,,,,3.0,6.0,7.25,2.6,,5.42,,,16.75,,
5.4,8.0,5.25,5.75,5.25,,,,3.8,5.42,,16.4,16.4,,,14.45
4.2,5.75,,,,4.0,6.5,7.25,2.2,,5.92,,,16.25,,
4.6,6.0,,,,4.25,5.25,6.75,3.0,,5.42,,,15.5,,
3.0,6.75,,,,3.5,4.0,7.25,3.0,,4.92,,,14.25,,
3.8,6.5,3.75,2.25,3.75,,,,2.8,3.25,,9.8,9.8,,,10.35
4.6,6.5,,,,4.75,7.0,9.0,3.4,,6.92,,,18.25,,
5.8,6.75,,,,3.25,6.0,7.0,3.6,,5.42,,,16.0,,
4.8,6.25,,,,3.5,5.25,7.5,3.4,,5.42,,,15.0,,
4.0,7.0,,,,3.5,5.5,6.75,2.0,,5.25,,,16.0,13.0,
2.4,5.75,,,,4.25,6.0,7.75,2.4,,6.0,,,16.0,,
4.6,6.5,,,,4.75,4.75,8.0,3.0,,5.83,,,16.0,,
3.4,5.0,,,,3.75,4.5,6.5,2.2,,4.92,,,13.25,,
2.8,7.75,,,,4.5,6.5,8.5,2.0,,6.5,,,18.75,,
4.8,4.75,3.75,3.5,3.25,,,,4.0,3.5,,12.05,11.55,,,12.55
4.2,7.0,,,,2.5,5.5,8.5,3.4,,5.5,,,15.0,,
3.8,6.0,3.5,4.25,4.75,,,,2.0,4.17,,11.55,12.8,,,9.3
4.0,5.0,3.25,4.25,4.0,,,,2.4,3.83,,11.5,12.25,,,9.65
5.0,4.5,4.75,4.75,5.5,,,,2.8,5.0,,14.5,15.25,,,12.55
4.2,7.75,5.0,5.0,2.75,,,,2.2,4.25,,14.2,11.95,,,11.4
5.4,6.5,6.25,5.0,4.0,,,,4.4,5.08,,16.65,14.4,,,16.05
3.8,4.25,2.75,5.75,2.75,,,,2.2,3.75,,12.3,12.3,,,8.75
4.2,7.3,3.5,6.5,4.5,,,,3.8,4.83,,14.2,15.2,,,11.5
4.8,6.5,5.0,5.25,5.25,,,,3.0,5.17,,15.05,15.3,,,12.8
5.0,6.92,5.5,5.0,5.25,,,,3.0,5.25,,15.5,15.25,,,13.5
5.4,7.0,4.25,5.5,5.25,,,,2.6,5.0,,15.15,16.15,,15.0,12.25
5.4,8.25,3.0,4.0,3.75,,,,4.0,3.58,,12.4,13.15,,,12.4
5.0,7.75,4.25,4.75,3.25,,,,4.4,4.08,,14.0,13.0,,,13.65
4.8,6.5,3.0,3.25,3.0,,,,2.4,3.08,,11.05,11.05,,,10.2
6.2,4.67,4.0,5.5,3.25,,,,2.8,4.25,,15.7,14.95,,,13.0
5.6,7.25,3.25,3.5,4.5,6.75,8.5,9.75,2.2,3.75,8.33,12.35,13.6,22.5,,11.05
4.6,7.25,4.75,5.0,5.75,,,,2.4,5.17,,14.35,15.35,,,11.75
