Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
2.8,4.75,,,,1.75,,,,,,,,,,
4.2,6.5,,,,3.75,5.0,6.25,3.2,,5.0,,,15.25,,
3.8,6.25,,,,2.5,6.0,7.75,3.2,,5.42,,,14.75,,
5.4,7.0,,,,3.5,4.5,7.5,5.2,,5.17,,,15.0,,
3.6,4.5,,,,3.0,5.5,4.25,2.4,,4.25,,,13.0,,
3.6,4.5,,,,4.5,4.75,5.75,2.8,,5.0,,,13.75,,
4.0,6.25,,,,4.0,6.5,7.75,4.0,,6.08,,,16.75,,
2.6,7.25,,,,5.25,6.75,8.5,3.6,,6.83,,,19.25,,
1.8,3.75,,,,4.75,2.5,7.75,2.8,,5.0,,,11.0,,
3.6,5.25,,,,4.25,5.5,8.5,3.8,,6.08,,,15.0,,
4.2,5.75,,,,3.75,6.0,6.75,3.6,,5.5,,,15.5,,
7.2,6.5,8.25,4.75,5.75,,,,8.8,6.25,,20.2,17.7,,,24.25
6.2,5.0,4.75,4.25,5.5,,,,3.0,4.83,,15.2,15.95,,,13.95
5.0,4.5,4.75,5.0,2.75,,,,4.4,4.17,,14.75,12.75,,,14.15
4.0,6.5,,,,2.0,5.0,5.5,2.6,,4.17,,,13.5,,
3.0,3.5,,,,2.25,4.0,5.5,2.6,,3.92,,,9.75,,
6.0,5.5,,,,4.75,7.0,8.75,5.0,,6.83,,,17.25,,
3.8,3.0,,,,2.75,4.5,5.25,2.8,,4.17,,,10.25,,
6.0,6.25,,,,4.5,6.75,9.0,4.0,,6.75,,,17.5,,
5.2,7.75,,,,3.25,6.5,8.0,4.6,,5.92,,,17.5,,
4.0,3.75,,,,3.5,4.75,5.0,2.6,,4.42,,,12.0,,
5.6,5.0,,,,5.25,7.25,8.0,5.6,,6.83,,,17.5,,
5.6,5.0,,,,2.75,7.5,6.75,2.0,,5.67,,,15.25,,
3.8,6.25,,,,5.25,5.5,8.25,3.8,,6.33,,,17.0,,
4.6,7.25,,,,5.0,7.0,9.25,3.2,,7.08,,,19.25,,
4.8,6.0,,,,4.0,5.5,6.5,3.4,,5.33,,,15.5,,
3.2,4.5,,,,4.0,4.75,7.75,1.8,,5.5,,,13.25,,
3.8,5.0,,,,3.5,4.0,6.0,3.8,,4.5,,,12.5,,
6.2,4.25,2.75,6.0,4.75,,,,2.8,4.5,,14.95,16.95,,,11.75
8.0,5.5,7.0,4.5,5.0,,,,8.4,5.5,,19.5,17.5,,,23.4
5.6,4.0,5.0,5.25,4.25,,,,2.6,4.83,,15.85,15.1,,,13.2
7.2,4.0,7.75,7.25,4.25,,,,3.0,6.42,,22.2,18.7,,,17.95
7.6,6.25,4.5,7.0,8.25,,,,5.4,6.58,,19.1,22.85,,,17.5
4.8,5.75,3.75,5.5,5.0,,,,3.6,4.75,,14.05,15.3,,,12.15
7.4,4.25,7.5,5.5,5.75,,,,7.4,6.25,,20.4,18.65,,,22.3
5.4,5.0,3.0,5.75,6.0,,,,3.6,4.92,,14.15,17.15,,14.0,12.0
4.0,5.75,4.75,2.75,5.0,,,,2.8,4.17,,11.5,11.75,,,11.55
