Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
4.4,7.0,,,,3.75,5.5,7.75,3.2,,5.67,,,16.25,,
2.2,4.25,,,,2.25,4.75,7.75,3.4,,4.92,,,11.25,,
4.0,5.0,,,,4.0,6.0,8.25,3.4,,6.08,,,15.0,,
3.2,4.5,,,,2.75,4.5,6.25,3.2,,4.5,,,11.75,,
4.2,6.25,,,,3.75,6.25,6.75,3.6,,5.58,,,16.25,,
3.2,4.0,,,,3.5,4.75,7.75,2.4,,5.33,,,12.25,,
5.4,4.5,,,,2.0,5.25,7.5,2.4,,4.92,,,11.75,,
4.2,5.25,4.5,3.25,3.75,,,,2.6,3.83,,11.95,11.2,,,11.3
5.8,5.75,4.5,2.0,3.75,,,,3.6,3.42,,12.3,11.55,,,13.9
4.2,6.5,,,,2.75,4.5,6.75,3.6,,4.67,,,13.75,,
6.2,7.25,,,,2.5,6.0,7.75,3.2,,5.42,,,15.75,,
4.6,6.5,,,,2.25,4.25,5.5,2.4,,4.0,,,13.0,,
4.2,7.75,,,,3.75,6.25,8.0,3.8,,6.0,,,17.75,,
3.4,6.0,,,,3.25,4.5,7.25,2.6,,5.0,,,13.75,12.0,
4.2,6.5,,,,2.5,4.0,6.0,2.6,,4.17,,,13.0,,
3.8,6.75,,,,3.25,4.75,6.5,3.2,,4.83,,,14.75,,
5.6,6.0,5.75,4.5,4.25,,,,3.6,4.83,,15.85,14.35,,,14.95
6.4,4.75,3.5,6.75,5.5,,,,3.0,5.25,,16.65,18.65,,,12.9
5.2,6.0,5.5,4.5,4.25,,,,2.8,4.75,,15.2,13.95,,14.0,13.5
5.6,8.25,,,,5.75,5.25,9.0,5.2,,6.67,,,19.25,,
4.8,6.75,3.25,3.25,3.5,,,,4.2,3.33,,11.3,11.55,,,12.25
5.8,5.5,5.25,7.0,4.75,,,,3.8,5.67,,18.05,17.55,,,14.85
6.0,8.0,,,,4.5,7.75,7.5,7.6,,6.58,,,20.25,,
5.6,8.5,,,,4.0,5.0,7.75,7.2,,5.58,,,17.5,,
4.8,8.75,,,,6.5,7.5,8.25,3.6,,7.42,,,22.75,,
7.6,5.75,3.5,8.5,7.5,,,,4.2,6.5,,19.6,23.6,,,15.3
5.4,5.75,,,,5.0,6.5,8.0,2.8,,6.5,,,17.25,,
5.0,8.75,,,,7.5,9.25,9.25,3.4,,8.67,,,25.5,,
4.8,5.25,,,,2.75,4.25,7.75,2.6,,4.92,,,12.25,,
3.8,6.0,,,,4.5,7.25,9.0,3.6,,6.92,,,17.75,,
4.2,6.5,,,,3.75,6.5,6.75,3.2,,5.67,,,16.75,,
5.2,6.5,,,,3.75,6.25,8.25,3.8,,6.08,,,16.5,,
4.6,5.5,,,,1.25,2.0,3.0,3.2,,2.08,,,8.75,,
1.4,5.25,,,,3.0,4.0,5.25,3.8,,4.08,,,12.25,,
4.4,7.0,,,,3.25,6.5,8.25,3.8,,6.0,,,16.75,,
4.2,8.0,,,,4.75,7.25,8.0,3.0,,6.67,,,20.0,,
4.6,6.0,,,,4.75,6.25,9.0,3.6,,6.67,,,17.0,,
6.6,7.0,6.75,6.25,5.5,,,,5.4,6.17,,19.6,18.35,,19.0,18.75
5.2,7.5,,,,4.5,6.25,9.0,5.4,,6.58,,,18.25,,
5.4,7.75,6.0,4.75,4.25,,,,8.0,5.0,,16.15,14.4,,,19.4
6.0,8.0,,,,5.5,6.25,7.5,8.6,,6.42,,,19.75,,
7.2,7.75,4.25,7.5,7.25,,,,4.0,6.33,,18.95,21.95,,,15.45
6.0,8.75,4.75,4.75,5.25,,,,6.6,4.92,,15.5,16.0,,,17.35
5.6,8.25,,,,4.25,7.75,8.75,6.0,,6.92,,,20.25,,
4.0,7.25,,,,4.5,6.25,8.75,2.6,,6.5,,,18.0,,
4.4,7.0,,,,7.25,8.25,7.75,3.0,,7.75,,,22.5,,
4.6,8.5,,,,6.25,7.75,8.5,4.0,,7.5,,,22.5,,
7.8,6.0,6.75,8.0,7.75,,,,5.2,7.5,,22.55,23.55,,19.0,19.75
7.2,6.25,5.0,7.0,7.5,,,,4.2,6.5,,19.2,21.7,,,16.4
4.4,4.75,,,,3.25,6.5,7.5,5.6,,5.75,,,14.5,,
5.0,6.75,,,,2.75,4.75,6.25,4.0,,4.58,,,14.25,,
7.0,8.75,,,,3.25,6.5,7.5,6.0,,5.75,,,18.5,,
8.0,7.75,4.25,7.75,7.75,,,,4.6,6.58,,20.0,23.5,,,16.85
6.0,6.25,3.75,2.75,4.75,,,,3.0,3.75,,12.5,13.5,,,12.75
7.6,4.25,8.0,6.0,5.0,,,,8.0,6.33,,21.6,18.6,,,23.6
7.8,6.25,7.25,6.0,5.75,,,,4.8,6.33,,21.05,19.55,,,19.85
4.6,6.0,2.0,5.0,5.25,,,,2.4,4.08,,11.6,14.85,,13.0,9.0
6.4,7.5,6.75,6.25,3.75,,,,7.2,5.58,,19.4,16.4,,,20.35
5.8,7.25,5.25,6.75,5.75,,,,4.0,5.92,,17.8,18.3,,,15.05
5.8,8.25,,,,5.25,7.25,8.5,6.0,,7.0,,,20.75,,
7.4,5.25,7.75,7.0,5.0,,,,5.0,6.58,,22.15,19.4,,,20.15
6.6,7.5,,,,3.0,4.75,6.75,6.0,,4.83,,,15.25,,
5.4,7.75,,,,6.25,7.25,8.0,4.4,,7.17,,,21.25,,
6.4,5.75,6.0,7.5,3.75,,,,2.4,5.75,,19.9,17.65,,,14.8
6.4,7.75,4.0,4.75,5.25,,,,4.8,4.67,,15.15,16.4,,,15.2
7.0,7.25,4.0,8.0,6.0,,,,4.2,6.0,,19.0,21.0,,,15.2
4.4,6.5,,,,4.25,7.5,8.5,5.6,,6.75,,,18.25,,
6.4,5.25,5.25,6.0,4.0,,,,3.4,5.08,,17.65,16.4,,,15.05
7.2,7.5,8.25,4.0,5.75,,,,7.0,6.0,,19.45,16.95,,,22.45
6.0,8.25,,,,5.5,7.25,8.75,4.2,,7.17,,,21.0,,
5.6,7.25,,,,3.5,6.5,8.25,4.2,,6.08,,,17.25,,
5.0,8.0,,,,7.5,9.25,8.0,4.2,,8.25,,,24.75,,
7.4,8.0,,,,3.25,7.75,8.0,8.2,,6.33,,,19.0,,
8.0,7.5,6.25,3.5,4.25,,,,3.2,4.67,,17.75,15.75,,,17.45
5.4,8.25,5.25,3.5,4.25,,,,2.8,4.33,,14.15,13.15,,,13.45
5.4,7.0,4.75,3.0,5.0,,,,4.2,4.25,,13.15,13.4,,,14.35
7.4,5.25,7.25,6.5,5.25,,,,3.8,6.33,,21.15,19.15,,,18.45
4.2,5.0,,,,3.25,5.75,7.0,3.6,,5.33,,,14.0,,
5.0,4.0,,,,2.0,5.75,6.0,2.4,,4.58,,,11.75,,
4.4,6.5,,,,3.75,7.75,9.0,3.0,,6.83,,,18.0,,
2.8,5.25,,,,3.5,6.25,7.5,4.8,,5.75,,,15.0,,
3.0,6.25,,,,5.25,6.75,6.75,4.4,,6.25,,,18.25,,
6.2,4.25,4.25,3.25,3.75,,,,4.4,3.75,,13.7,13.2,,,14.85
5.2,5.0,,,,3.0,6.25,7.5,1.6,,5.58,,,14.25,,
3.6,6.0,4.75,3.0,5.5,,,,2.6,4.42,,11.35,12.1,,,10.95
2.2,5.25,,,,3.75,4.25,6.0,3.2,,4.67,,,13.25,,
3.0,5.5,,,,3.0,5.0,6.0,4.6,,4.67,,,13.5,,
3.6,8.0,,,,4.0,7.25,8.25,3.2,,6.5,,,19.25,,
4.4,6.0,,,,4.25,5.5,6.5,3.0,,5.42,,,15.75,,
6.2,6.5,6.75,6.25,2.75,,,,3.6,5.25,,19.2,15.2,,,16.55
4.0,6.25,,,,4.25,4.5,6.25,3.2,,5.0,,,15.0,,
4.0,4.5,,,,2.75,5.75,6.5,3.0,,5.0,,,13.0,,
3.8,5.5,,,,3.5,4.5,6.25,2.0,,4.75,,,13.5,,
4.2,8.0,,,,4.25,4.5,7.5,3.2,,5.42,,,16.75,,
6.8,6.25,7.0,7.75,3.5,,,,2.2,6.08,,21.55,18.05,,,16.0
6.0,5.75,7.0,6.75,3.75,,,,3.0,5.83,,19.75,16.5,,,16.0
6.2,6.25,5.75,4.5,3.0,,,,3.6,4.42,,16.45,13.7,,,15.55
7.2,6.25,5.75,5.5,5.25,,,,4.8,5.5,,18.45,17.95,,,17.75
6.2,6.0,4.25,5.5,4.0,,,,4.6,4.58,,15.95,15.7,,,15.05
5.8,5.75,6.5,5.75,4.25,,,,2.8,5.5,,18.05,15.8,,,15.1
5.0,7.0,4.0,5.75,4.5,,,,2.8,4.75,,14.75,15.25,,,11.8
6.2,5.25,4.25,5.25,3.75,,,,3.4,4.42,,15.7,15.2,,,13.85
6.4,7.75,3.5,8.0,5.25,,,,7.8,5.58,,17.9,19.65,,,17.7
5.8,6.5,4.75,5.0,5.0,,,,4.8,4.92,,15.55,15.8,,,15.35
5.4,6.75,6.0,6.0,5.5,,,,3.4,5.83,,17.4,16.9,,,14.8
6.6,5.25,6.25,5.5,3.25,,,,4.4,5.0,,18.35,15.35,,,17.25
5.6,6.0,7.25,7.25,4.75,,,,5.6,6.42,,20.1,17.6,,,18.45
6.4,5.25,6.25,3.25,5.0,,,,5.2,4.83,,15.9,14.65,,,17.85
6.8,6.5,6.25,6.75,6.25,,,,2.4,6.42,,19.8,19.8,,,15.45
