Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
6.2,8.0,,,,7.0,8.75,9.25,3.6,,8.33,,,23.75,,
5.0,8.5,,,,6.0,7.25,7.5,3.6,,6.92,,,21.75,,
4.2,7.0,,,,5.5,7.0,9.5,3.0,,7.33,,,19.5,,
4.8,8.0,,,,6.5,7.75,8.5,3.8,,7.58,,,22.25,,
7.2,7.75,7.75,4.5,6.25,,,,5.6,6.17,,19.45,17.95,,,20.55
2.8,6.25,,,,5.5,6.75,8.25,3.2,,6.83,,,18.5,,
4.4,5.0,,,,5.25,5.25,8.0,3.4,,6.17,,,15.5,,
3.6,2.5,,,,1.75,3.75,4.75,2.2,,3.42,,,8.0,,
2.2,3.0,,,,2.5,3.5,6.75,3.2,,4.25,,,9.0,,
2.8,4.0,,,,2.5,4.5,6.5,1.4,,4.5,,,11.0,,
3.4,4.0,,,,3.5,6.0,6.5,2.4,,5.33,,,13.5,,
4.0,3.0,,,,4.25,6.25,6.5,3.6,,5.67,,,13.5,,
2.6,2.75,,,,4.0,4.25,5.5,3.2,,4.58,,,11.0,,
2.8,2.0,,,,2.75,4.0,2.75,3.0,,3.17,,,8.75,,
5.4,4.5,,,,4.25,5.5,7.25,2.8,,5.67,,,14.25,,
3.0,5.5,,,,2.5,5.75,6.75,2.6,,5.0,,,13.75,,
3.4,2.5,,,,4.5,4.25,5.5,1.8,,4.75,,,11.25,,
3.2,2.75,,,,4.5,5.5,5.0,3.8,,5.0,,,12.75,,
3.2,5.0,,,,5.5,4.5,7.0,3.6,,5.67,,,15.0,,
3.6,3.75,,,,4.0,6.25,8.0,4.2,,6.08,,,14.0,,
4.0,5.25,,,,3.5,4.25,5.75,3.0,,4.5,,,13.0,,
2.2,4.75,,,,5.0,4.25,5.25,3.0,,4.83,,,14.0,,
2.4,5.0,,,,4.0,3.75,5.0,3.4,,4.25,,,12.75,,
2.4,4.75,2.75,2.5,5.5,2.5,3.5,4.5,2.8,3.58,3.5,7.65,10.4,10.75,,7.95
