Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
5.4,8.0,,,,3.75,7.5,9.25,6.2,,6.83,,,19.25,19.6,
4.8,8.0,,,,6.25,8.25,9.5,3.8,,8.0,,,22.5,16.6,
4.4,7.0,,,,4.75,7.0,8.75,3.2,,6.83,,,18.75,14.6,
4.6,7.25,,,,4.25,5.0,8.0,3.4,,5.75,,,16.5,15.25,
7.0,8.0,4.0,7.0,7.25,,,,3.8,6.08,,18.0,21.25,,18.8,14.8
5.0,6.5,,,,3.5,5.0,9.25,3.6,,5.92,,,15.0,15.1,
3.6,6.25,,,,3.25,7.5,7.25,3.6,,6.0,,,17.0,13.45,
5.2,6.75,5.25,6.5,6.25,,,,5.4,6.0,,16.95,17.95,,17.35,15.85
4.0,6.5,,,,4.0,6.25,6.75,3.4,,5.67,,,16.75,13.9,
4.2,7.0,,,,4.0,7.75,6.75,3.6,,6.17,,,18.75,14.8,
4.6,7.75,,,,6.0,5.75,8.75,2.6,,6.83,,,19.5,14.95,
4.4,8.0,3.0,4.25,4.0,,,,3.6,3.75,,11.65,12.65,,16.0,11.0
4.6,5.0,,,,4.0,6.0,8.5,3.0,,6.17,,,15.0,12.6,
5.4,7.0,,,,4.75,5.75,8.25,4.4,,6.25,,,17.5,16.8,
6.0,7.25,,,,4.0,8.0,8.5,4.8,,6.83,,,19.25,18.05,
6.2,7.0,5.25,4.25,4.0,,,,3.0,4.5,,15.7,14.45,,16.2,14.45
6.6,5.75,6.75,5.75,5.5,,,,5.6,6.0,,19.1,17.85,,17.95,18.95
5.8,6.25,3.5,4.25,5.0,,,,5.8,4.25,,13.55,15.05,,17.85,15.1
4.8,3.5,5.0,4.0,6.25,,,,3.8,5.08,,13.8,15.05,,12.1,13.6
5.2,6.25,3.75,4.0,4.75,,,,3.8,4.17,,12.95,13.95,,15.25,12.75
7.0,6.0,4.75,4.75,3.5,,,,5.4,4.33,,16.5,15.25,,18.4,17.15
6.6,6.75,6.25,5.75,5.0,,,,6.4,5.67,,18.6,17.35,,19.75,19.25
6.8,7.5,2.75,6.0,6.5,,,,5.8,5.08,,15.55,19.3,,20.1,15.35
