Toan,Van,Ly,Hoa,Sinh,Su,Dia,GDCD,Anh,KHTN,KHXH,KhoiA,KhoiB,KhoiC,KhoiD,KhoiA1
3.0,4.25,,,,2.5,4.0,,,,,,,10.75,,
5.8,,5.0,6.25,5.25,,,,,5.5,,17.05,17.3,,,
7.6,,9.25,7.5,3.75,,,,,6.83,,24.35,18.85,,,
4.2,5.0,,,,3.5,7.0,6.5,3.4,,5.67,,,15.5,12.6,
3.0,3.75,,,,2.0,5.25,6.5,2.8,,4.58,,,11.0,9.55,
5.4,6.25,,,,4.25,7.25,5.75,3.6,,5.75,,,17.75,15.25,
4.4,7.25,,,,2.0,6.75,7.25,2.2,,5.33,,,16.0,13.85,
5.0,8.0,,,,6.0,7.5,6.75,2.8,,6.75,,,21.5,15.8,
5.0,6.75,,,,4.5,6.0,6.5,2.6,,5.67,,,17.25,14.35,
1.2,3.0,,,,1.5,2.75,4.75,2.6,,3.0,,,7.25,6.8,
3.2,6.25,,,,3.75,6.0,5.5,2.6,,5.08,,,16.0,12.05,
3.0,2.5,,,,3.0,4.25,3.75,4.0,,3.67,,,9.75,9.5,
5.4,5.0,,,,3.75,6.5,8.0,2.6,,6.08,,,15.25,13.0,
3.2,6.0,,,,3.75,5.25,6.25,2.6,,5.08,,,15.0,11.8,
3.6,6.5,,,,5.75,7.0,7.5,2.2,,6.75,,,19.25,12.3,
3.4,5.0,,,,2.75,4.75,6.5,1.2,,4.67,,,12.5,9.6,
4.0,6.0,,,,5.5,5.75,7.5,2.6,,6.25,,,17.25,12.6,
3.6,7.25,,,,5.25,6.25,7.25,1.8,,6.25,,,18.75,12.65,
3.0,4.0,,,,3.25,3.75,5.25,2.0,,4.08,,,11.0,9.0,
3.0,5.0,,,,4.0,4.5,5.25,2.6,,4.58,,,13.5,10.6,
1.8,3.25,,,,2.25,3.0,4.0,3.6,,3.08,,,8.5,8.65,
5.0,6.5,,,,4.5,7.75,5.0,2.8,,5.75,,,18.75,14.3,
3.0,4.25,,,,2.5,5.0,7.25,2.4,,4.92,,,11.75,9.65,
4.8,4.5,,,,4.5,5.25,6.25,3.2,,5.33,,,14.25,12.5,
2.4,3.0,,,,2.25,4.0,3.75,3.2,,3.33,,,9.25,8.6,
2.8,3.5,,,,2.25,4.25,5.5,4.6,,4.0,,,10.0,10.9,
3.2,2.75,,,,2.5,3.75,5.25,2.2,,3.83,,,9.0,8.15,
5.0,8.0,,,,3.75,5.25,8.25,2.8,,5.75,,,17.0,15.8,
4.0,6.0,,,,4.75,5.5,5.0,3.6,,5.08,,,16.25,13.6,
4.6,5.5,,,,3.0,5.0,6.25,1.8,,4.75,,,13.5,11.9,
4.6,5.25,,,,4.5,5.25,7.5,2.6,,5.75,,,15.0,12.45,
3.0,5.0,,,,5.5,3.0,5.25,2.8,,4.58,,,13.5,10.8,
3.8,6.5,,,,6.5,5.5,7.0,3.2,,6.33,,,18.5,13.5,
1.8,2.0,,,,2.25,4.75,4.75,2.6,,3.92,,,9.0,6.4,
5.4,7.75,,,,2.5,6.0,6.0,3.0,,4.83,,,16.25,16.15,
3.6,2.75,,,,3.5,4.25,5.5,4.0,,4.42,,,10.5,10.35,
2.4,7.0,,,,3.0,6.0,8.25,4.0,,5.75,,,16.0,13.4,
3.0,5.0,,,,3.5,4.25,6.5,2.8,,4.75,,,12.75,10.8,
4.4,6.5,,,,4.0,6.0,9.0,4.0,,6.33,,,16.5,14.9,
7.4,6.0,5.5,6.0,6.0,,,,3.4,5.83,,18.9,19.4,,16.8,16.3
2.0,2.5,,,,2.0,3.5,4.75,3.0,,3.42,,,8.0,7.5,
1.8,4.0,,,,3.5,3.5,6.0,2.8,,4.33,,,11.0,8.6,
4.4,5.25,,,,5.0,5.25,6.75,2.8,,5.67,,,15.5,12.45,
5.0,6.25,,,,4.25,6.5,8.0,2.4,,6.25,,,17.0,13.65,
1.8,3.25,,,,2.25,3.25,5.0,2.8,,3.5,,,8.75,7.85,
4.4,7.25,,,,4.0,7.0,7.5,4.2,,6.17,,,18.25,15.85,
4.4,5.0,,,,2.25,6.5,7.5,1.4,,5.42,,,13.75,10.8,
3.6,5.0,,,,2.5,2.75,4.75,1.8,,3.33,,,10.25,10.4,
4.2,7.25,,,,4.0,6.75,9.25,2.0,,6.67,,,18.0,13.45,
4.2,8.0,,,,4.25,7.0,9.5,3.4,,6.92,,,19.25,15.6,
4.4,4.75,,,,5.0,6.0,8.5,3.6,,6.5,,,15.75,12.75,
2.0,5.0,,,,3.25,3.25,8.0,2.8,,4.83,,,11.5,9.8,
2.2,5.75,,,,2.0,3.5,5.25,2.4,,3.58,,,11.25,10.35,
3.4,6.5,,,,4.75,6.75,9.0,4.0,,6.83,,,18.0,13.9,
3.4,7.0,,,,4.0,5.5,8.0,2.8,,5.83,,,16.5,13.2,
4.8,5.0,,,,4.25,6.5,7.5,2.2,,6.08,,,15.75,12.0,
